CustomerID;Loading
14704;TRUE
14705;TRUE
14708;TRUE
14709;TRUE
14710;TRUE
14711;TRUE
14712;TRUE
14713;TRUE
14714;TRUE
14715;TRUE
14716;TRUE
14719;TRUE
14720;TRUE
14722;TRUE
14723;TRUE
14725;TRUE
14727;TRUE
14729;TRUE
14730;TRUE
14731;TRUE
14732;TRUE
14733;TRUE
14735;TRUE
14737;TRUE
14738;TRUE
14739;TRUE
14740;TRUE
14741;TRUE
14744;TRUE
14745;TRUE
14747;TRUE
14748;TRUE
14752;TRUE
14753;TRUE
14754;TRUE
14755;TRUE
14756;TRUE
14757;TRUE
14758;TRUE
14759;TRUE
14760;TRUE
14761;TRUE
14762;TRUE
14764;TRUE
14765;TRUE
14766;TRUE
14768;TRUE
14769;TRUE
14770;TRUE
14772;TRUE
14775;TRUE
14776;TRUE
14777;TRUE
14778;TRUE
14779;TRUE
14780;TRUE
14782;TRUE
14784;TRUE
14785;TRUE
14788;TRUE
14789;TRUE
14790;TRUE
14792;TRUE
14793;TRUE
14794;TRUE
14795;TRUE
14796;TRUE
14798;TRUE
14799;TRUE
14800;TRUE
14801;TRUE
14803;TRUE
14804;TRUE
14805;TRUE
14806;TRUE
14808;TRUE
14810;TRUE
14813;TRUE
14815;TRUE
14816;TRUE
14817;TRUE
14818;TRUE
14819;TRUE
14820;TRUE
14821;TRUE
14823;TRUE
14824;TRUE
14825;TRUE
14828;TRUE
14829;TRUE
14830;TRUE
14834;TRUE
14836;TRUE
14837;TRUE
14840;TRUE
14841;TRUE
14842;TRUE
14844;TRUE
14847;TRUE
14849;TRUE
14850;TRUE
14851;TRUE
14852;TRUE
14853;TRUE
14854;TRUE
14855;TRUE
14856;TRUE
14857;TRUE
14859;TRUE
14860;TRUE
14861;TRUE
14862;TRUE
14863;TRUE
14865;TRUE
14866;TRUE
14867;TRUE
14868;TRUE
14869;TRUE
14870;TRUE
14871;TRUE
14873;TRUE
14875;TRUE
14878;TRUE
14880;TRUE
14881;TRUE
14882;TRUE
14883;TRUE
14885;TRUE
14886;TRUE
14887;TRUE
14888;TRUE
14889;TRUE
14890;TRUE
14891;TRUE
14893;TRUE
14894;TRUE
14895;TRUE
14896;TRUE
14897;TRUE
14898;TRUE
14901;TRUE
14902;TRUE
14903;TRUE
14904;TRUE
14905;TRUE
14907;TRUE
14908;TRUE
14910;TRUE
14911;TRUE
14912;TRUE
14913;TRUE
14915;TRUE
14916;TRUE
14918;TRUE
14920;TRUE
14921;TRUE
14923;TRUE
14924;TRUE
14929;TRUE
14930;TRUE
14931;TRUE
14932;TRUE
14934;TRUE
14935;TRUE
14936;TRUE
14937;TRUE
14944;TRUE
14946;TRUE
14947;TRUE
14948;TRUE
14950;TRUE
14951;TRUE
14952;TRUE
14953;TRUE
14954;TRUE
14957;TRUE
14958;TRUE
14959;TRUE
14960;TRUE
14961;TRUE
14962;TRUE
14963;TRUE
14964;TRUE
14965;TRUE
14966;TRUE
14967;TRUE
14968;TRUE
14970;TRUE
14971;TRUE
14972;TRUE
14973;TRUE
14974;TRUE
14975;TRUE
14976;TRUE
14978;TRUE
14981;TRUE
14984;TRUE
14985;TRUE
14987;TRUE
14988;TRUE
14995;TRUE
14997;TRUE
14998;TRUE
15000;TRUE
15002;TRUE
15004;TRUE
15005;TRUE
15006;TRUE
15007;TRUE
15009;TRUE
15010;TRUE
15012;TRUE
15014;TRUE
15016;TRUE
15017;TRUE
15018;TRUE
15019;TRUE
15021;TRUE
15022;TRUE
15023;TRUE
15024;TRUE
15025;TRUE
15026;TRUE
15027;TRUE
15028;TRUE
15030;TRUE
15031;TRUE
15032;TRUE
15033;TRUE
15034;TRUE
15035;TRUE
15036;TRUE
15038;TRUE
15039;TRUE
15041;TRUE
15042;TRUE
15043;TRUE
15044;TRUE
15045;TRUE
15046;TRUE
15047;TRUE
15048;TRUE
15049;TRUE
15050;TRUE
15051;TRUE
15052;TRUE
15053;TRUE
15054;TRUE
15057;TRUE
15058;TRUE
15059;TRUE
15060;TRUE
15061;TRUE
15062;TRUE
15063;TRUE
15065;TRUE
15066;TRUE
15067;TRUE
15068;TRUE
15069;TRUE
15070;TRUE
15071;TRUE
15073;TRUE
15074;TRUE
15075;TRUE
15076;TRUE
15078;TRUE
15079;TRUE
15081;TRUE
15083;TRUE
15087;TRUE
15088;TRUE
15089;TRUE
15090;TRUE
15091;TRUE
15092;TRUE
15093;TRUE
15095;TRUE
15096;TRUE
15097;TRUE
15098;TRUE
15099;TRUE
15100;TRUE
15101;TRUE
15103;TRUE
15104;TRUE
15105;TRUE
15106;TRUE
15107;TRUE
15108;TRUE
15109;TRUE
15110;TRUE
15111;TRUE
15113;TRUE
15114;TRUE
15115;TRUE
15116;TRUE
15117;TRUE
15118;TRUE
15119;TRUE
15120;TRUE
15121;TRUE
15122;TRUE
15123;TRUE
15124;TRUE
15125;TRUE
15127;TRUE
15128;TRUE
15129;TRUE
15130;TRUE
15132;TRUE
15133;TRUE
15134;TRUE
15135;TRUE
15136;TRUE
15139;TRUE
15140;TRUE
15142;TRUE
15143;TRUE
15144;TRUE
15145;TRUE
15146;TRUE
15147;TRUE
15148;TRUE
15149;TRUE
15150;TRUE
15152;TRUE
15153;TRUE
15154;TRUE
15156;TRUE
15157;TRUE
15158;TRUE
15159;TRUE
15160;TRUE
15163;TRUE
15164;TRUE
15165;TRUE
15167;TRUE
15168;TRUE
15171;TRUE
15172;TRUE
15174;TRUE
15175;TRUE
15178;TRUE
15179;TRUE
15180;TRUE
15181;TRUE
15182;TRUE
15184;TRUE
15185;TRUE
15186;TRUE
15187;TRUE
15189;TRUE
15192;TRUE
15193;TRUE
15194;TRUE
15195;TRUE
15197;TRUE
15198;TRUE
15199;TRUE
15201;TRUE
15203;TRUE
15204;TRUE
15205;TRUE
15206;TRUE
15208;TRUE
15210;TRUE
15211;TRUE
15212;TRUE
15213;TRUE
15214;TRUE
15215;TRUE
15216;TRUE
15218;TRUE
15219;TRUE
15220;TRUE
15221;TRUE
15222;TRUE
15223;TRUE
15224;TRUE
15225;TRUE
15226;TRUE
15227;TRUE
15228;TRUE
15230;TRUE
15232;TRUE
15234;TRUE
15235;TRUE
15236;TRUE
15237;TRUE
15238;TRUE
15239;TRUE
15240;TRUE
15241;TRUE
15243;TRUE
15244;TRUE
15245;TRUE
15246;TRUE
15247;TRUE
15249;TRUE
15251;TRUE
15252;TRUE
15253;TRUE
15254;TRUE
15255;TRUE
15256;TRUE
15257;TRUE
15258;TRUE
15260;TRUE
15261;TRUE
15262;TRUE
15263;TRUE
15264;TRUE
15265;TRUE
15266;TRUE
15267;TRUE
15269;TRUE
15270;TRUE
15271;TRUE
15272;TRUE
15274;TRUE
15275;TRUE
15276;TRUE
15277;TRUE
15279;TRUE
15280;TRUE
15281;TRUE
15286;TRUE
15287;TRUE
15288;TRUE
15289;TRUE
15290;TRUE
15291;TRUE
15292;TRUE
15296;TRUE
15297;TRUE
15298;TRUE
15299;TRUE
15300;TRUE
15301;TRUE
15303;TRUE
15304;TRUE
15306;TRUE
15307;TRUE
15308;TRUE
15311;TRUE
15312;TRUE
15313;TRUE
15314;TRUE
15315;TRUE
15316;TRUE
15318;TRUE
15319;TRUE
15320;TRUE
15321;TRUE
15322;TRUE
15325;TRUE
15326;TRUE
15327;TRUE
15329;TRUE
15330;TRUE
15332;TRUE
15333;TRUE
15334;TRUE
15335;TRUE
15339;TRUE
15341;TRUE
15342;TRUE
15343;TRUE
15344;TRUE
15345;TRUE
15346;TRUE
15347;TRUE
15348;TRUE
15349;TRUE
15350;TRUE
15351;TRUE
15353;TRUE
15355;TRUE
15356;TRUE
15358;TRUE
15360;TRUE
15361;TRUE
15363;TRUE
15364;TRUE
15365;TRUE
15366;TRUE
15367;TRUE
15368;TRUE
15369;TRUE
15370;TRUE
15372;TRUE
15373;TRUE
15374;TRUE
15376;TRUE
15379;TRUE
15380;TRUE
15381;TRUE
15382;TRUE
15384;TRUE
15385;TRUE
15386;TRUE
15388;TRUE
15389;TRUE
15392;TRUE
15393;TRUE
15394;TRUE
15395;TRUE
15396;TRUE
15397;TRUE
15398;TRUE
15399;TRUE
15400;TRUE
15402;TRUE
15405;TRUE
15406;TRUE
15407;TRUE
15408;TRUE
15410;TRUE
15411;TRUE
15412;TRUE
15414;TRUE
15415;TRUE
15416;TRUE
15417;TRUE
15419;TRUE
15421;TRUE
15422;TRUE
15423;TRUE
15424;TRUE
15426;TRUE
15427;TRUE
15428;TRUE
15429;TRUE
15432;TRUE
15433;TRUE
15434;TRUE
15435;TRUE
15436;TRUE
15437;TRUE
15438;TRUE
15440;TRUE
15442;TRUE
15443;TRUE
15444;TRUE
15445;TRUE
15447;TRUE
15448;TRUE
15449;TRUE
15450;TRUE
15452;TRUE
15453;TRUE
15454;TRUE
15456;TRUE
15457;TRUE
15458;TRUE
15460;TRUE
15462;TRUE
15463;TRUE
15464;TRUE
15465;TRUE
15466;TRUE
15467;TRUE
15468;TRUE
15469;TRUE
15471;TRUE
15472;TRUE
15473;TRUE
15475;TRUE
15478;TRUE
15480;TRUE
15482;TRUE
15483;TRUE
15484;TRUE
15485;TRUE
15488;TRUE
15489;TRUE
15491;TRUE
15492;TRUE
15493;TRUE
15494;TRUE
15497;TRUE
15498;TRUE
15500;TRUE
15502;TRUE
15503;TRUE
15504;TRUE
15505;TRUE
15506;TRUE
15507;TRUE
15508;TRUE
15510;TRUE
15511;TRUE
15512;TRUE
15513;TRUE
15514;TRUE
15516;TRUE
15517;TRUE
15518;TRUE
15520;TRUE
15521;TRUE
15522;TRUE
15523;TRUE
15524;TRUE
15525;TRUE
15526;TRUE
15527;TRUE
15528;TRUE
15529;TRUE
15530;TRUE
15531;TRUE
15532;TRUE
15533;TRUE
15535;TRUE
15537;TRUE
15539;TRUE
15540;TRUE
15541;TRUE
15543;TRUE
15544;TRUE
15545;TRUE
15547;TRUE
15549;TRUE
15550;TRUE
15551;TRUE
15552;TRUE
15553;TRUE
15554;TRUE
15555;TRUE
15556;TRUE
15557;TRUE
15561;TRUE
15562;TRUE
15563;TRUE
15565;TRUE
15567;TRUE
15568;TRUE
15569;TRUE
15570;TRUE
15571;TRUE
15572;TRUE
15573;TRUE
15574;TRUE
15576;TRUE
15577;TRUE
15578;TRUE
15579;TRUE
15581;TRUE
15582;TRUE
15584;TRUE
15585;TRUE
15587;TRUE
15589;TRUE
15590;TRUE
15592;TRUE
15593;TRUE
15594;TRUE
15596;TRUE
15597;TRUE
15598;TRUE
15599;TRUE
15601;TRUE
15602;TRUE
15603;TRUE
15604;TRUE
15605;TRUE
15606;TRUE
15607;TRUE
15608;TRUE
15609;TRUE
15610;TRUE
15611;TRUE
15612;TRUE
15615;TRUE
15618;TRUE
15619;TRUE
15620;TRUE
15621;TRUE
15622;TRUE
15623;TRUE
15624;TRUE
15625;TRUE
15626;TRUE
15628;TRUE
15630;TRUE
15632;TRUE
15634;TRUE
15636;TRUE
15637;TRUE
15638;TRUE
15639;TRUE
15640;TRUE
15641;TRUE
15643;TRUE
15644;TRUE
15645;TRUE
15646;TRUE
15648;TRUE
15649;TRUE
15651;TRUE
15652;TRUE
15653;TRUE
15654;TRUE
15655;TRUE
15656;TRUE
15657;TRUE
15658;TRUE
15659;TRUE
15660;TRUE
15661;TRUE
15663;TRUE
15664;TRUE
15665;TRUE
15667;TRUE
15668;TRUE
15669;TRUE
15670;TRUE
15671;TRUE
15673;TRUE
15674;TRUE
15675;TRUE
15676;TRUE
15677;TRUE
15678;TRUE
15679;TRUE
15680;TRUE
15681;TRUE
15683;TRUE
15687;TRUE
15689;TRUE
15690;TRUE
15691;TRUE
15692;TRUE
15694;TRUE
15695;TRUE
15696;TRUE
15699;TRUE
15700;TRUE
15701;TRUE
15703;TRUE
15704;TRUE
15705;TRUE
15706;TRUE
15707;TRUE
15708;TRUE
15709;TRUE
15712;TRUE
15713;TRUE
15714;TRUE
15716;TRUE
15717;TRUE
15719;TRUE
15720;TRUE
15721;TRUE
15722;TRUE
15723;TRUE
15724;TRUE
15725;TRUE
15727;TRUE
15728;TRUE
15729;TRUE
15730;TRUE
15732;TRUE
15733;TRUE
15734;TRUE
15737;TRUE
15738;TRUE
15739;TRUE
15740;TRUE
15743;TRUE
15744;TRUE
15745;TRUE
15746;TRUE
15747;TRUE
15748;TRUE
15749;TRUE
15750;TRUE
15752;TRUE
15753;TRUE
15754;TRUE
15755;TRUE
15756;TRUE
15757;TRUE
15758;TRUE
15759;TRUE
15762;TRUE
15763;TRUE
15764;TRUE
15766;TRUE
15768;TRUE
15769;TRUE
15773;TRUE
15774;TRUE
15775;TRUE
15776;TRUE
15777;TRUE
15780;TRUE
15781;TRUE
15782;TRUE
15783;TRUE
15785;TRUE
15786;TRUE
15787;TRUE
15789;TRUE
15790;TRUE
15791;TRUE
15793;TRUE
15795;TRUE
15796;TRUE
15797;TRUE
15799;TRUE
15800;TRUE
15801;TRUE
15802;TRUE
15803;TRUE
15804;TRUE
15805;TRUE
15806;TRUE
15807;TRUE
15808;TRUE
15809;TRUE
15810;TRUE
15811;TRUE
15812;TRUE
15813;TRUE
15814;TRUE
15815;TRUE
15819;TRUE
15820;TRUE
15821;TRUE
15822;TRUE
15823;TRUE
15825;TRUE
15826;TRUE
15827;TRUE
15829;TRUE
15830;TRUE
15831;TRUE
15832;TRUE
15834;TRUE
15835;TRUE
15836;TRUE
15837;TRUE
15838;TRUE
15839;TRUE
15840;TRUE
15841;TRUE
15843;TRUE
15844;TRUE
15845;TRUE
15847;TRUE
15850;TRUE
15852;TRUE
15853;TRUE
15854;TRUE
15855;TRUE
15856;TRUE
15857;TRUE
15858;TRUE
15860;TRUE
15861;TRUE
15862;TRUE
15863;TRUE
15864;TRUE
15865;TRUE
15866;TRUE
15867;TRUE
15869;TRUE
15870;TRUE
15872;TRUE
15874;TRUE
15877;TRUE
15880;TRUE
15881;TRUE
15882;TRUE
15883;TRUE
15885;TRUE
15886;TRUE
15888;TRUE
15889;TRUE
15891;TRUE
15894;TRUE
15895;TRUE
15897;TRUE
15898;TRUE
15899;TRUE
15900;TRUE
15901;TRUE
15903;TRUE
15904;TRUE
15906;TRUE
15907;TRUE
15909;TRUE
15910;TRUE
15912;TRUE
15916;TRUE
15917;TRUE
15918;TRUE
15919;TRUE
15920;TRUE
15921;TRUE
15922;TRUE
15923;TRUE
15925;TRUE
15930;TRUE
15932;TRUE
15933;TRUE
15935;TRUE
15937;TRUE
15938;TRUE
15939;TRUE
15940;TRUE
15942;TRUE
15944;TRUE
15945;TRUE
15947;TRUE
15948;TRUE
15949;TRUE
15950;TRUE
15951;TRUE
15952;TRUE
15953;TRUE
15955;TRUE
15957;TRUE
15958;TRUE
15963;TRUE
15965;TRUE
15967;TRUE
15969;TRUE
15970;TRUE
15971;TRUE
15973;TRUE
15974;TRUE
15975;TRUE
15976;TRUE
15977;TRUE
15978;TRUE
15980;TRUE
15981;TRUE
15983;TRUE
15984;TRUE
15985;TRUE
15986;TRUE
15987;TRUE
15988;TRUE
15990;TRUE
15992;TRUE
15993;TRUE
15994;TRUE
15996;TRUE
15998;TRUE
16000;TRUE
16003;TRUE
16005;TRUE
16006;TRUE
16007;TRUE
16008;TRUE
16009;TRUE
16010;TRUE
16011;TRUE
16012;TRUE
16013;TRUE
16014;TRUE
16015;TRUE
16016;TRUE
16017;TRUE
16018;TRUE
16019;TRUE
16020;TRUE
16022;TRUE
16023;TRUE
16024;TRUE
16025;TRUE
16026;TRUE
16027;TRUE
16029;TRUE
16030;TRUE
16031;TRUE
16033;TRUE
16034;TRUE
16036;TRUE
16037;TRUE
16038;TRUE
16040;TRUE
16041;TRUE
16042;TRUE
16043;TRUE
16045;TRUE
16048;TRUE
16049;TRUE
16050;TRUE
16052;TRUE
16053;TRUE
16054;TRUE
16055;TRUE
16056;TRUE
16057;TRUE
16059;TRUE
16061;TRUE
16062;TRUE
16063;TRUE
16065;TRUE
16066;TRUE
16070;TRUE
16071;TRUE
16072;TRUE
16073;TRUE
16076;TRUE
16078;TRUE
16079;TRUE
16080;TRUE
16081;TRUE
16083;TRUE
16084;TRUE
16085;TRUE
16086;TRUE
16091;TRUE
16092;TRUE
16093;TRUE
16094;TRUE
16096;TRUE
16097;TRUE
16098;TRUE
16099;TRUE
16101;TRUE
16102;TRUE
16103;TRUE
16104;TRUE
16105;TRUE
16106;TRUE
16107;TRUE
16108;TRUE
16109;TRUE
16110;TRUE
16112;TRUE
16113;TRUE
16114;TRUE
16115;TRUE
16116;TRUE
16117;TRUE
16119;TRUE
16120;TRUE
16121;TRUE
16122;TRUE
16123;TRUE
16124;TRUE
16125;TRUE
16126;TRUE
16127;TRUE
16128;TRUE
16131;TRUE
16133;TRUE
16134;TRUE
16135;TRUE
16136;TRUE
16138;TRUE
16139;TRUE
16140;TRUE
16141;TRUE
16142;TRUE
16143;TRUE
16144;TRUE
16145;TRUE
16146;TRUE
16147;TRUE
16148;TRUE
16149;TRUE
16150;TRUE
16152;TRUE
16153;TRUE
16156;TRUE
16157;TRUE
16159;TRUE
16160;TRUE
16161;TRUE
16162;TRUE
16163;TRUE
16164;TRUE
16168;TRUE
16169;TRUE
16170;TRUE
16171;TRUE
16172;TRUE
16173;TRUE
16174;TRUE
16175;TRUE
16177;TRUE
16178;TRUE
16179;TRUE
16180;TRUE
16181;TRUE
16182;TRUE
16183;TRUE
16184;TRUE
16185;TRUE
16186;TRUE
16187;TRUE
16188;TRUE
16189;TRUE
16190;TRUE
16191;TRUE
16193;TRUE
16198;TRUE
16200;TRUE
16201;TRUE
16202;TRUE
16203;TRUE
16204;TRUE
16205;TRUE
16206;TRUE
16207;TRUE
16208;TRUE
16209;TRUE
16210;TRUE
16211;TRUE
16212;TRUE
16213;TRUE
16214;TRUE
16215;TRUE
16216;TRUE
16217;TRUE
16218;TRUE
16221;TRUE
16222;TRUE
16224;TRUE
16225;TRUE
16226;TRUE
16227;TRUE
16229;TRUE
16230;TRUE
16232;TRUE
16233;TRUE
16235;TRUE
16236;TRUE
16239;TRUE
16240;TRUE
16241;TRUE
16242;TRUE
16243;TRUE
16244;TRUE
16245;TRUE
16247;TRUE
16248;TRUE
16249;TRUE
16250;TRUE
16252;TRUE
16253;TRUE
16255;TRUE
16256;TRUE
16257;TRUE
16258;TRUE
16260;TRUE
16261;TRUE
16262;TRUE
16265;TRUE
16266;TRUE
16268;TRUE
16270;TRUE
16271;TRUE
16272;TRUE
16274;TRUE
16275;TRUE
16276;TRUE
16278;TRUE
16279;TRUE
16281;TRUE
16282;TRUE
16283;TRUE
16284;TRUE
16287;TRUE
16292;TRUE
16293;TRUE
16295;TRUE
16297;TRUE
16298;TRUE
16302;TRUE
16303;TRUE
16305;TRUE
16306;TRUE
16308;TRUE
16309;TRUE
16311;TRUE
16313;TRUE
16315;TRUE
16316;TRUE
16317;TRUE
16318;TRUE
16319;TRUE
16320;TRUE
16321;TRUE
16322;TRUE
16323;TRUE
16324;TRUE
16325;TRUE
16326;TRUE
16327;TRUE
16330;TRUE
16332;TRUE
16333;TRUE
16337;TRUE
16338;TRUE
16339;TRUE
16340;TRUE
16341;TRUE
16342;TRUE
16343;TRUE
16344;TRUE
16345;TRUE
16347;TRUE
16348;TRUE
16349;TRUE
16350;TRUE
16351;TRUE
16352;TRUE
16353;TRUE
16354;TRUE
16356;TRUE
16357;TRUE
16358;TRUE
16359;TRUE
16360;TRUE
16361;TRUE
16362;TRUE
16363;TRUE
16364;TRUE
16365;TRUE
16366;TRUE
16367;TRUE
16368;TRUE
16369;TRUE
16370;TRUE
16372;TRUE
16374;TRUE
16376;TRUE
16377;TRUE
16378;TRUE
16379;TRUE
16380;TRUE
16383;TRUE
16384;TRUE
16385;TRUE
16386;TRUE
16387;TRUE
16389;TRUE
16392;TRUE
16393;TRUE
16394;TRUE
16395;TRUE
16398;TRUE
16399;TRUE
16400;TRUE
16401;TRUE
16402;TRUE
16403;TRUE
16404;TRUE
16405;TRUE
16406;TRUE
16407;TRUE
16409;TRUE
16411;TRUE
16412;TRUE
16413;TRUE
16414;TRUE
16415;TRUE
16416;TRUE
16418;TRUE
16419;TRUE
16422;TRUE
16423;TRUE
16424;TRUE
16425;TRUE
16426;TRUE
16427;TRUE
16428;TRUE
16429;TRUE
16430;TRUE
16431;TRUE
16432;TRUE
16433;TRUE
16434;TRUE
16438;TRUE
16440;TRUE
16441;TRUE
16442;TRUE
16444;TRUE
16445;TRUE
16446;TRUE
16447;TRUE
16448;TRUE
16449;TRUE
16450;TRUE
16451;TRUE
16454;TRUE
16455;TRUE
16456;TRUE
16457;TRUE
16458;TRUE
16460;TRUE
16461;TRUE
16462;TRUE
16463;TRUE
16464;TRUE
16466;TRUE
16468;TRUE
16469;TRUE
16470;TRUE
16471;TRUE
16473;TRUE
16474;TRUE
16475;TRUE
16477;TRUE
16478;TRUE
16479;TRUE
16480;TRUE
16482;TRUE
16483;TRUE
16484;TRUE
16485;TRUE
16488;TRUE
16491;TRUE
16493;TRUE
16494;TRUE
16495;TRUE
16496;TRUE
16497;TRUE
16498;TRUE
16499;TRUE
16500;TRUE
16503;TRUE
16504;TRUE
16505;TRUE
16506;TRUE
16509;TRUE
16510;TRUE
16511;TRUE
16513;TRUE
16515;TRUE
16516;TRUE
16517;TRUE
16518;TRUE
16519;TRUE
16520;TRUE
16523;TRUE
16525;TRUE
16526;TRUE
16527;TRUE
16528;TRUE
16529;TRUE
16531;TRUE
16532;TRUE
16533;TRUE
16535;TRUE
16536;TRUE
16539;TRUE
16542;TRUE
16545;TRUE
16546;TRUE
16549;TRUE
16550;TRUE
16551;TRUE
16552;TRUE
16553;TRUE
16554;TRUE
16555;TRUE
16556;TRUE
16557;TRUE
16558;TRUE
16560;TRUE
16561;TRUE
16563;TRUE
16565;TRUE
16566;TRUE
16567;TRUE
16569;TRUE
16570;TRUE
16571;TRUE
16572;TRUE
16573;TRUE
16574;TRUE
16579;TRUE
16581;TRUE
16582;TRUE
16583;TRUE
16584;TRUE
16586;TRUE
16587;TRUE
16589;TRUE
16591;TRUE
16592;TRUE
16593;TRUE
16594;TRUE
16595;TRUE
16596;TRUE
16597;TRUE
16598;TRUE
16600;TRUE
16601;TRUE
16602;TRUE
16603;TRUE
16607;TRUE
16609;TRUE
16610;TRUE
16611;TRUE
16612;TRUE
16613;TRUE
16614;TRUE
16616;TRUE
16617;TRUE
16618;TRUE
16619;TRUE
16620;TRUE
16621;TRUE
16623;TRUE
16624;TRUE
16625;TRUE
16626;TRUE
16627;TRUE
16628;TRUE
16629;TRUE
16633;TRUE
16634;TRUE
16637;TRUE
16638;TRUE
16639;TRUE
16641;TRUE
16642;TRUE
16643;TRUE
16644;TRUE
16647;TRUE
16648;TRUE
16650;TRUE
16652;TRUE
16653;TRUE
16654;TRUE
16655;TRUE
16656;TRUE
16657;TRUE
16658;TRUE
16659;TRUE
16660;TRUE
16665;TRUE
16666;TRUE
16667;TRUE
16668;TRUE
16669;TRUE
16670;TRUE
16671;TRUE
16672;TRUE
16674;TRUE
16676;TRUE
16678;TRUE
16679;TRUE
16680;TRUE
16681;TRUE
16682;TRUE
16684;TRUE
16685;TRUE
16686;TRUE
16688;TRUE
16689;TRUE
16690;TRUE
16692;TRUE
16693;TRUE
16696;TRUE
16697;TRUE
16698;TRUE
16700;TRUE
16701;TRUE
16705;TRUE
16706;TRUE
16708;TRUE
16709;TRUE
16710;TRUE
16711;TRUE
16712;TRUE
16713;TRUE
16714;TRUE
16715;TRUE
16716;TRUE
16717;TRUE
16718;TRUE
16719;TRUE
16720;TRUE
16721;TRUE
16722;TRUE
16723;TRUE
16725;TRUE
16726;TRUE
16727;TRUE
16728;TRUE
16729;TRUE
16730;TRUE
16732;TRUE
16734;TRUE
16735;TRUE
16737;TRUE
16738;TRUE
16739;TRUE
16742;TRUE
16743;TRUE
16744;TRUE
16745;TRUE
16746;TRUE
16747;TRUE
16748;TRUE
16750;TRUE
16751;TRUE
16752;TRUE
16753;TRUE
16754;TRUE
16755;TRUE
16756;TRUE
16757;TRUE
16758;TRUE
16759;TRUE
16761;TRUE
16762;TRUE
16763;TRUE
16764;TRUE
16765;TRUE
16766;TRUE
16767;TRUE
16768;TRUE
16769;TRUE
16770;TRUE
16771;TRUE
16773;TRUE
16774;TRUE
16775;TRUE
16776;TRUE
16777;TRUE
16778;TRUE
16779;TRUE
16780;TRUE
16781;TRUE
16782;TRUE
16784;TRUE
16788;TRUE
16789;TRUE
16790;TRUE
16791;TRUE
16792;TRUE
16793;TRUE
16794;TRUE
16795;TRUE
16796;TRUE
16800;TRUE
16801;TRUE
16803;TRUE
16804;TRUE
16805;TRUE
16806;TRUE
16807;TRUE
16808;TRUE
16809;TRUE
16810;TRUE
16811;TRUE
16812;TRUE
16813;TRUE
16814;TRUE
16816;TRUE
16817;TRUE
16818;TRUE
16820;TRUE
16823;TRUE
16824;TRUE
16825;TRUE
16826;TRUE
16828;TRUE
16829;TRUE
16830;TRUE
16832;TRUE
16833;TRUE
16834;TRUE
16835;TRUE
16836;TRUE
16837;TRUE
16838;TRUE
16839;TRUE
16841;TRUE
16842;TRUE
16843;TRUE
16846;TRUE
16847;TRUE
16848;TRUE
16849;TRUE
16850;TRUE
16851;TRUE
16852;TRUE
16855;TRUE
16856;TRUE
16858;TRUE
16859;TRUE
16861;TRUE
16863;TRUE
16866;TRUE
16869;TRUE
16871;TRUE
16872;TRUE
16873;TRUE
16875;TRUE
16877;TRUE
16878;TRUE
16880;TRUE
16881;TRUE
16882;TRUE
16883;TRUE
16884;TRUE
16885;TRUE
16887;TRUE
16889;TRUE
16891;TRUE
16892;TRUE
16893;TRUE
16895;TRUE
16897;TRUE
16898;TRUE
16899;TRUE
16900;TRUE
16902;TRUE
16903;TRUE
16904;TRUE
16905;TRUE
16906;TRUE
16907;TRUE
16909;TRUE
16910;TRUE
16912;TRUE
16913;TRUE
16914;TRUE
16915;TRUE
16916;TRUE
16917;TRUE
16918;TRUE
16919;TRUE
16921;TRUE
16923;TRUE
16924;TRUE
16926;TRUE
16927;TRUE
16928;TRUE
16929;TRUE
16930;TRUE
16931;TRUE
16932;TRUE
16933;TRUE
16934;TRUE
16936;TRUE
16938;TRUE
16940;TRUE
16942;TRUE
16943;TRUE
16945;TRUE
16947;TRUE
16948;TRUE
16949;TRUE
16950;TRUE
16951;TRUE
16952;TRUE
16953;TRUE
16954;TRUE
16955;TRUE
16956;TRUE
16957;TRUE
16959;TRUE
16960;TRUE
16961;TRUE
16963;TRUE
16965;TRUE
16966;TRUE
16967;TRUE
16968;TRUE
16969;TRUE
16971;TRUE
16976;TRUE
16978;TRUE
16979;TRUE
16980;TRUE
16982;TRUE
16983;TRUE
16984;TRUE
16985;TRUE
16986;TRUE
16987;TRUE
16988;TRUE
16989;TRUE
16990;TRUE
16992;TRUE
16995;TRUE
16996;TRUE
16997;TRUE
16998;TRUE
16999;TRUE
17001;TRUE
17002;TRUE
17004;TRUE
17006;TRUE
17007;TRUE
17010;TRUE
17011;TRUE
17014;TRUE
17015;TRUE
17017;TRUE
17018;TRUE
17019;TRUE
17022;TRUE
17024;TRUE
17025;TRUE
17026;TRUE
17027;TRUE
17029;TRUE
17030;TRUE
17031;TRUE
17033;TRUE
17034;TRUE
17035;TRUE
17037;TRUE
17038;TRUE
17040;TRUE
17041;TRUE
17042;TRUE
17043;TRUE
17044;TRUE
17045;TRUE
17046;TRUE
17047;TRUE
17048;TRUE
17049;TRUE
17050;TRUE
17051;TRUE
17052;TRUE
17053;TRUE
17054;TRUE
17058;TRUE
17059;TRUE
17060;TRUE
17061;TRUE
17062;TRUE
17063;TRUE
17064;TRUE
17065;TRUE
17068;TRUE
17069;TRUE
17070;TRUE
17071;TRUE
17073;TRUE
17075;TRUE
17076;TRUE
